songartist,nn
'NEK';2
'NERI MARCORÈ';2
'NICK CAVE & THE BAD SEEDS';2
'LENNY';2
'LILY ALLEN';2
'LIONEL RICHIE';2
'LISA HANNIGAN';2
'LAZZA';2
'LAURA PAUSINI';2
'LAVENDER DIAMOND';2
'LEE COOPER';2
'LAID BACK';2
'LANDON PIGG';2
'KUNGS';2
'KYLIE MINOGUE';2
'KLINGANDE & BROKEN BACK';2
'KLEERUP';2
'KING HARVEST';2
'LUIS FONSI';2
'MAE STEPHENS';2
'MACHINE GUN KELLY';2
'LUUDE & ISSEY CROSS';2
'M. CRAFT';2
'LO-FANG';2
'LOS UNIDADES & PHARRELL WILLIAMS';2
'LOU RAWLS';2
'IGGY POP';2
'IAN BROWN';2
'HUEY LEWIS & THE NEWS';2
'HILIGHT TRIBE';2
'JAKOB DYLAN';2
'JAMES HERSEY';2
'JAMES BLAKE';2
'JACK BACK';2
'JACKIE WILSON';2
'JAMES NEWTON HOWARD';2
'JANIECK';2
'J-AX';2
'JAY Z & LINKIN PARK';2
'JASMINE THOMPSON';2
'JET';2
'JILL BARBER';2
'JIMMY CLIFF';2
'JOE GODDARD';2
'JOEL CORRY';2
'JORJA SMITH & PREDITAH';2
'JOSÉ FELICIANO';2
'KATIE MELUA';2
'KAROL G';2
'KAWALA';2
'KAYMA';2
'JUST US';2
'JUNG KOOK';2
'JULIA MICHAELS';2
'JOSH RECORD';2
'JOSIAH AND THE BONNEVILLES';1
'JULIETA VENEGAS';1
'JUSTIN BIEBER & BLOODPOP';1
'JUSTICE';1
'KELIS';1
'KATRINA & THE WAVES';1
'KANYE WEST';1
'JOHN PRINCEKIN';1
'JOEL CORRY, RAYE & DAVID GUETTA';1
'JOEY RAMONE';1
'JOHN BUTLER TRIO';1
'JOE JACKSON';1
'JOE SMOOTH';1
'JOANNA PHEONIX';1
'JOE COCKER';1
'JOAN JETT AND THE BLACKHEARTS';1
'JILL JONES';1
'JENNIFER ANN';1
'JEFFERSON AIRPLANE';1
'JASON MRAZ';1
'JAYDEE';1
'JAMES SENESE';1
'JAMES TAYLOR';1
'JAMIE T';1
'JACK Ü';1
'INXS';1
'IRENE CARA';1
'JAMES MORRISON';1
'JAMES ARTHUR';1
'JAKE BUGG';1
'HOLE';1
'HERB ALPERT';1
'HEREWEGO';1
'HEYMEN';1
'HHYMN';1
'I BIMBO JET';1
'I BLAME COCO';1
'I GATTI DI VICOLO MIRACOLI';1
'INCUBUS';1
'ICONA POP';1
'IL GENIO';1
'ISRAEL KAMAKAWIWO'OLE';1
'ITALIAN ALLSTARS 4 LIFE';1
'IVA ZANICCHI';1
'IVAN GRAZIANI';1
'J.LAMOTTA & ROY REEMY';1
'JA RULE';1
'LOS DEL RIO';1
'LORELLA CUCCARINI';1
'LIVE LOUNGE ALLSTARS';1
'LIVIO CORI';1
'LITTLE RICHARD';1
'LIZZO & CARDI B';1
'M.A.R.R.S.';1
'MACKLEMORE & RYAN LEWIS';1
'LUCIO DALLA & GIANNI MORANDI';1
'LUIGI TENCO';1
'MAJOR MURPHY';1
'MANYUS & DARIO GUIDA';1
'MARA SATTEI';1
'KH';1
'KID ROCK';1
'KIM CARNES';1
'L.A.B.';1
'LA BANDA DEI BUCANIERI';1
'LA BOUCHE';1
'LA LA LAND CAST';1
'KYGO & SELENA GOMEZ';1
'LAS KETCHUP';1
'LANA DEL REY';1
'LANA DEL REY VS CEDRIC GERVAIS';1
'LEN';1
'LENNIS RODRIGUEZ';1
'LEONA LEWIS';1
'LAURIE DARMON';1
'LAUV';1
'L'AURA';1
'LINKIN PARK';1
'LINUS';1
'LES NÉGRESSES VERTES';1
'LIBERATO';1
'LIBIANCA';1
'NIC CESTER';1
'NEIL DIAMOND';1
'NF';1
'NEW ORDER';1
'NEIKED';1
'NICK KAMEN';1
'NICKELBACK';1
'NO DOUBT';1
'NINO BUONOCORE';1
'NINO D'ANGELO';1
'NOMADI';1
'MODERAT';1
'MODERN TALKING';1
'MR. BIG';1
'MS. LAURYN HILL';1
'MUDDY WATERS';1
'N.E.R.D & RIHANNA';1
'N.E.R.D.';1
'NAS';1
'NAS & DAMIAN MARLEY';1
'NAUGHTY BOY';1
'NATALINO OTTO';1
'MARIA MENA';1
'MARILYN MANSON';1
'MARK KNOPFLER';1
'MARCO MASINI';1
'MARIA ANTONIETTA';1
'MARY J BLIGE & U2';1
'MASEGO';1
'MASEGO & DON TOLIVER';1
'MASSIMO DI CATALDO';1
'MASSIMO RANIERI';1
'MATTEI & OMICH VS ANDY & MIKE';1
'MATTN, STAVROS MARTINA & KEVIN D';1
'MARSHMELLO, YUNGBLUD & BLACKBEAR';1
'METALLICA';1
'METRÒ';1
'MEZZALA';1
'MEDUZA, BECKY HILL & GOODBOYS';1
'MIKA';1
'MIKE FRANCIS';1
'MIDGE URE';1
'MIGOS';1
'MISSY ELLIOTT';1
'MICHAEL GRAY';1
'MICHAEL FRANTI';1
'MICHELE ZARRILLO';1
'PAUL ANKA';1
'PATRICK BENIFEI';1
'PARRA FOR CUVA';1
'PENTATONIX';1
'PAUL SIMON';1
'PAUL MCCARTNEY';1
'PIERO FOCACCIA';1
'PIERO PELÙ';1
'PIPPO FRANCO';1
'PHATS & SMALL PRES. MUTANT DISCO';1
'PHIL COLLINS';1
'PERRY COMO';1
'PET SHOP BOYS';1
'OI VA VOI';1
'OLIVER HELDENS & DJS FROM MARS';1
'OLIVER TREE';1
'OLIVIA RODRIGO';1
'NORMAN GREENBAUM';1
'N-TRANCE';1
'OCEANVS ORIENTALIS';1
'ODESZA';1
'ÖWNBOSS, SEVEK';1
'OZARK HENRY';1
'P!NK';1
'PACIFICO';1
'PARAMORE';1
'ONEREPUBLIC & VEGAS JONES';1
'PRINCE';1
'PRAS';1
'POST MALONE & THE WEEKND';1
'PLAIN WHITE T'S';1
'PLAYAHITTY';1
'R. CITY';1
'PURPLE DISCO MACHINE, DUKE DUMONT, NOTHING BUT THIEVES';1
'QUARTETTO CETRA';1
'RAY LAMONTAGNE AND THE PARIAH DOGS';1
'RECYCLE';1
'REGINA SPEKTOR';1
'RIHANNA AND KANYE WEST AND PAUL MCCARTNEY';1
'RITA ORA';1
'RITA PAVONE';1
'RICHARD ASHCROFT';1
'RICHARD HAWLEY';1
'RICCARDO COCCIANTE & MINA';1
'ROBERT TEPPER';1
'ROBERTO VECCHIONI';1
'ROBIN THICKE';1
'ROCCO GRANATA';1
'GAVIN JAMES';1
'FULMINACCI';1
'GALA';1
'GARBAGE';1
'GENESI';1
'GEORGE COSBY';1
'G-EAZY & KEHLANI';1
'G-EAZY X BEBE REXHA';1
'GEORGE MCCRAE';1
'GEORGE MICHAEL & QUEEN';1
'GEORGE THOROGOOD & THE DESTROYERS';1
'HALEY REINHART';1
'HARD-FI';1
'HAROLD MELVIN & THE BLUE NOTES';1
'GROOVE DELIGHT';1
'GREBZ';1
'GUESCH PATTI';1
'HAILEE STEINFELD & GREY';1
'GLASS CANDY';1
'GIULIA Y LOS TELLARINI';1
'GIRL IN RED';1
'GOLDFRAPP';1
'GOO GOO DOLLS';1
'FINLEY QUAYE';1
'FISHER & SHERMANOLOGY';1
'FITZ AND THE TANTRUMS';1
'FEDEZ';1
'FILIPPO TIMI';1
'FANFARLO';1
'F.R. DAVID';1
'EX-OTAGO, FABRI FIBRA';1
'EURYTHMICS';1
'EVEREST';1
'EVERYTHING BUT THE GIRL';1
'FABIO VOLO';1
'FALCO';1
'FABRI FIBRA, MAURIZIO CARUCCI';1
'FREUR';1
'GABIN';1
'GABRIEL RIOS';1
'GABRIELLA FERRI';1
'FRANK SINATRA & NANCY SINATRA';1
'FRANCESCO SALVI';1
'FRANCESCO GABBANI';1
'FRANCESCO NUTI';1
'FRANCESCO TRICARICO';1
'FRANCO FRANCHI';1
'FPI PROJECT';1
'DJ SHORTY VS EL MICHA';1
'DJ SNAKE';1
'DNA';1
'DJ DARK & MD DJ';1
'DJ FRANCESCO';1
'DIPLO & MØ';1
'DILLON FRANCIS & MARTIN GARRIX';1
'DIODATO E ROY PACI';1
'DISCLOSURE & EKO ROOSEVELT';1
'DITONELLAPIAGA';1
'DIVINE FITS';1
'DJ ALADYN';1
'DENTE';1
'DEPRODUCERS';1
'DIANA KRALL';1
'DEATH CAB FOR CUTIE';1
'DELTA V';1
'DAVID SYLVIAN & RYUICHI SAKAMOTO';1
'DATURA';1
'DARIO BALDAN BEMBO';1
'COUSTEAU';1
'CORALIE CLÉMENT';1
'CORNERSHOP';1
'CURTIS HARDING';1
'CRY BOY CRY';1
'EMMA';1
'ERNIA';1
'ERIC PRYDZ';1
'ERLEND ØYE';1
'EQUIPE 84';1
'ERIC B. & RAKIM';1
'ENRICO NIGIOTTI';1
'ENRIQUE IGLESIAS';1
'ENYA';1
'EIFFEL 65';1
'DYNORO & GIGI D'AGOSTINO';1
'DOROTHY MOORE';1
'DJ NEIL ARMSTRONG';1
'DONNA SUMMER';1
'ALESSO';1
'ALICE';1
'ALICE DEEJAY';1
'ALMOST MONDAY';1
'ALPHAVILLE';1
'AN EMOTIONAL FISH';1
'ANDY WILLIAMS';1
'ANGELA MCCLUSKEY';1
'ANDREW BIRD';1
'ANDRA DAY & STEVIE WONDER';1
'ANDREA GUERRA';1
'ANGUS & JULIA STONE';1
'ANITTA';1
'ANOTR & ABEL BALDER';1
'ANTÔNIO CARLOS JOBIM & ELIS REGINA';1
'ACTION BRONSON';1
'ACHILLE LAURO, ROSE VILLAIN';1
'AALIYAH';1
'A R I Z O N A';1
'2PAC';1
'ALBERT HAMMOND';1
'ALEANDRO BALDI & FRANCESCA ALOTTA';1
'ALESSANDRO ERRICO';1
'AIR & BETH HIRSCH';1
'AL JARREAU';1
'ALABAMA 3';1
'APOLLO 440';1
'ARMANDO TROVAJOLI';1
'ASH';1
'BAND AID';1
'BAND AID 30';1
'BAND OF HORSES';1
'AY AY';1
'AYLA';1
'B.B. KING';1
'BABY K';1
'BABYBIRD';1
'BACKSTREET BOYS';1
'BAD BUNNY';1
'BEN KIM';1
'BEN L'ONCLE SOUL';1
'BENNY BENASSI & ANABEL ENGLUND';1
'BENJAMIN INGROSSO';1
'BENNY BENASSI & THE BIZ';1
'BENNY BLANCO, HALSEY & KHALID';1
'BETTY CURTIS';1
'BETH DITTO X THE SHOES';1
'BASEMENT JAXX';1
'BEADY EYE';1
'BECKY HILL';1
'BEN HARPER & THE BLIND BOYS OF ALABAMA';1
'BURAK YETER & CECILIA KRULL';1
'BURT BACHARACH';1
'C.S.I.';1
'C+C MUSIC FACTORY';1
'BONNIE TYLER';1
'BOOMDABASH & ALESSANDRA AMOROSO';1
'BON IVER';1
'BOB SINCLAR & RAFFAELLA CARRÀ';1
'"BOBBY ""BLUE"" BLAND"';1
'BOBBY DAY';1
'BLUVERTIGO';1
'BLIND MELON';1
'BISHOP';1
'BJONR';1
'BJÖRK & ROSALÍA';1
'BILLY CRUDUP';1
'BEYONCÉ & KENDRICK LAMAR';1
'CHARLES AZNAVOUR';1
'CHARLI XCX';1
'CHARLIE WINSTON';1
'CENTORY';1
'CASSIUS';1
'CAROL DOUGLAS';1
'CEDELLA MARLEY X SAVI & BANKAY';1
'CARMEN MCRAE';1
'CANOVA';1
'BUDDY HOLLY';1
'BUENA VISTA SOCIAL CLUB';1
'CALVIN HARRIS, JUSTIN TIMBERLAKE, HALSEY & PHARRELL WILLIAMS';1
'CALVIN HARRIS & THE WEEKND';1
'CHVRCHES';1
'CIARAN LAVERY';1
'CHER';1
'CHERYL LYNN';1
'CHET FAKER';1
'CHIELLO';1
'CHRIS STAPLETON';1
'COLDPLAY & SELENA GOMEZ';1
'CLAUDIO VILLA';1
'CLEAN BANDIT & JESS GLYNNE';1
'CLEMENTINO';1
'COCHI E RENATO';1
'COCKI MAZZETTI';1
'CODY CHESNUTT';1
'VENGABOYS';1
'VERA BLUE';1
'VELVET';1
'VINCENZO CALLEA';1
'WEEZER';1
'VISAGE';1
'WIZ KHALIFA, TY DOLLA $IGN, SUECO THE CHILD & LIL YACHTY';1
'WOLF ALICE';1
'WOODKID';1
'WRETCH 32';1
'WRONGONYOU';1
'WUKI';1
'WILSON PICKETT';1
'WILCO';1
'WILDCHILD';1
'WILL SMITH';1
'TUBEWAY ARMY';1
'TUJAMO, VIZE & MAJAN';1
'TURNER CODY';1
'TREY SONGZ';1
'TRAIN';1
'TRAVIS';1
'TYLA X TRAVIS SCOTT';1
'VAN MORRISON';1
'USA FOR AFRICA';1
'VANDELUX';1
'ZZ TOP';1
'ZAK ABEL';1
'ZEDD & ELLEY DUHÉ';1
'YO LA TENGO';1
'YOKO ONO';1
'YOUNG THE GIANT';1
'YUKSEK, VOYOU & PÀULA';1
'YAZOO';1
'SHEILA CHANDRA';1
'SHERYL CROW';1
'SHIRLEY BASSEY';1
'SHIVAREE';1
'SHOCKING BLUE';1
'SHORTY, FUEGO, PITBULL & JACOB FOREVER';1
'SHURA';1
'SIGALA';1
'SNAP!';1
'SINÉAD O'CONNOR';1
'SNOOP DOGG';1
'SIX60';1
'SIXPENCE NONE THE RICHER';1
'SKYE';1
'SLASH';1
'SMILER';1
'SMOKEY ROBINSON & THE MIRACLES';1
'SON LITTLE';1
'SONNY & CHER';1
'SOUNDGARDEN';1
'SPADA VS PREZIOSO';1
'SPAGNA';1
'SQUALLOR';1
'SPIN 1NE 2WO';1
'STEELY DAN';1
'SUEDE';1
'SUGABABES';1
'SUPERORGANISM';1
'STEVE ANGELLO';1
'STEVIE APPLETON';1
'STROMAE & CAMILA CABELLO';1
'STORMZY';1
'SCALA & KOLACNY BROTHERS';1
'SCARLET';1
'SERENA AUTIERI';1
'SERGIO MENDES & BRASIL '66';1
'SHAWN MENDES & CAMILA CABELLO';1
'SHE & HIM';1
'SAM SMITH & DEMI LOVATO';1
'SANAH';1
'SANGIOVANNI';1
'SANTIGOLD';1
'SARAH MCLACHLAN';1
'SAK NOEL';1
'RODNEY CROWELL';1
'RITON, MNEK & THE HOUSE GOSPEL CHOIR';1
'RITT MOMNEY';1
'ROX';1
'ROXETTE';1
'THE STROKES';1
'THE STRUTS & ROBBIE WILLIAMS';1
'THE STYLE COUNCIL';1
'THE TRAMMPS';1
'THE VON TRAPPS & PINK MARTINI';1
'THE WHITEST BOY ALIVE';1
'THE PUPPINI SISTERS';1
'THE MADDEN BROTHERS';1
'THE POGUES';1
'THE SHOWMEN';1
'THE RONETTES';1
'THE REMBRANDTS';1
'TI.PI.CAL.';1
'THELMA HOUSTON';1
'THE ZEN CIRCUS';1
'TIËSTO & DZEKO';1
'TILL BRÖNNER';1
'TIMORIA';1
'TINA TURNER';1
'TINLICKER & HELSLOOT';1
'TOM PETTY & THE HEARTBREAKERS';1
'TONY BENNETT';1
'TOM JONES & MOUSSE T.';1
'TITO & TARANTULA';1
'TIZIANO FERRO & JOVANOTTI';1
'THE DRIFTERS';1
'THE FRAY';1
'THE GREENHORNES';1
'THE KNACK';1
'THE LEMONHEADS';1
'THE HEAD AND THE HEART';1
'THE HIM';1
'THE ISLEY BROTHERS';1
'THE JACKSON 5';1
'THE JACKSONS';1
'THE KID LAROI & JUSTIN BIEBER';1
'THE CARS';1
'THE BOOMTOWN RATS';1
'THE BUCKETHEADS';1
'THE BUGGLES';1
'THE BELOVED';1
'TEDDY THOMPSON';1
'TEN WALLS';1
'TECHNOTRONIC';1
'THE ARCHIES';1
'THE ASTEROIDS GALAXY TOUR';1
'SYLVESTER';1
'SUZANNE VEGA';1
